id_localizacao,concelho,distrito,freguesia
86475,Seia,Guarda,Sazes Da Beira
86476,Guarda,Guarda,Casal De Cinza
86477,Lamego,Viseu,Sande
86478,Alcobaça,Leiria,Benedita
86479,Póvoa De Lanhoso,Braga,Verim
86480,Barcelos,Braga,Pereira
86481,Bragança,Bragança,Gimonde
86482,Bragança,Bragança,Parâmio
86483,Sabugal,Guarda,Nave
86484,Guarda,Guarda,Gonçalo
86485,São Pedro Do Sul,Viseu,Pindelo Dos Milagres
86486,Tarouca,Viseu,Gouviães
86487,Soure,Coimbra,Samuel
86488,Lousada,Porto,Covas
86489,Valença,Viana Do Castelo,São Julião
86490,Sardoal,Santarém,Alcaravela
86491,Cinfães,Viseu,Alhões
86492,Peniche,Leiria,Peniche (Ajuda)
86493,Viana Do Castelo,Viana Do Castelo,Deocriste
86494,Castro Marim,Faro,Azinhal
86495,Miranda Do Corvo,Coimbra,Lamas
86496,Soure,Coimbra,Pombalinho
86497,Póvoa De Varzim,Porto,Amorim
86498,Ponte De Lima,Viana Do Castelo,Ardegão
86499,Monção,Viana Do Castelo,Barbeita
86500,Vila Franca De Xira,Lisboa,Vialonga
86501,Pinhel,Guarda,Pomares
86502,Almeida,Guarda,Malpartida
86503,Fundão,Castelo Branco,Soalheira
86504,São Pedro Do Sul,Viseu,Várzea
86505,Penalva Do Castelo,Viseu,Esmolfe
86506,Vouzela,Viseu,Queirã
86507,Fafe,Braga,Serafão
86508,Coimbra,Coimbra,Brasfemes
86509,Figueiró Dos Vinhos,Leiria,Figueiró Dos Vinhos
86510,Cantanhede,Coimbra,Camarneira
86511,Aveiro,Aveiro,São Bernardo
86512,Alcobaça,Leiria,Alpedriz
86513,Vila Nova De Famalicão,Braga,Lemenhe
86514,Estremoz,Évora,São Bento De Ana Loura
86515,Almeida,Guarda,Almeida
86516,Ansião,Leiria,Santiago Da Guarda
86517,Oliveira De Azeméis,Aveiro,Ul
86518,Marco De Canaveses,Porto,Rosem
86519,Viana Do Castelo,Viana Do Castelo,Serreleis
86520,Alcanena,Santarém,Minde
86521,Seixal,Setúbal,Seixal
86522,Macedo De Cavaleiros,Bragança,Espadanedo
86523,Mourão,Évora,Granja
86524,Estremoz,Évora,Estremoz (Santo André)
86525,Mértola,Beja,Corte Do Pinto
86526,Figueira De Castelo Rodrigo,Guarda,Vale De Afonsinho
86527,Mangualde,Viseu,Fornos De Maceira Dão
86528,São João Da Pesqueira,Viseu,São João Da Pesqueira
86529,Vila Verde,Braga,Gondiães
86530,Ponte De Lima,Viana Do Castelo,Labrujó
86531,Monção,Viana Do Castelo,Lordelo
86532,Mafra,Lisboa,Mafra
86533,Beja,Beja,Beja (Salvador)
86534,Alcácer Do Sal,Setúbal,Alcácer Do Sal (Santa Maria Do Castelo)
86535,Pinhel,Guarda,Safurdão
86536,Montemor-O-Velho,Coimbra,Abrunheira
86537,Oliveira De Azeméis,Aveiro,São Roque
86538,Ponte De Lima,Viana Do Castelo,Rebordões (Souto)
86539,Viana Do Castelo,Viana Do Castelo,Anha
86540,Murça,Vila Real,Fiolhoso
86541,Alter Do Chão,Portalegre,Seda
86542,Sabugal,Guarda,Ruivós
86543,Mortágua,Viseu,Vale De Remígio
86544,Figueira Da Foz,Coimbra,Brenha (Parte)
86545,Fafe,Braga,Arões (Santa Cristina)
86546,Ponte De Lima,Viana Do Castelo,Calheiros
86547,Arcos De Valdevez,Viana Do Castelo,Sabadim
86548,Terras De Bouro,Braga,Brufe
86549,Abrantes,Santarém,Vale De Mós
86550,Arganil,Coimbra,Barril De Alva
86551,Marco De Canaveses,Porto,Vila Boa Do Bispo
86552,Cadaval,Lisboa,Painho
86553,Vila Real,Vila Real,Pena
86554,Murça,Vila Real,Candedo
86555,Miranda Do Douro,Bragança,Malhadas
86556,Guarda,Guarda,Videmonte
86557,Guarda,Guarda,João Antão
86558,Almeida,Guarda,Monte Perobolço
86559,Covilhã,Castelo Branco,Erada
86560,Aveiro,Aveiro,Oliveirinha
86561,Mangualde,Viseu,Póvoa De Cervães
86562,Baião,Porto,Ancede
86563,Vimioso,Bragança,Caçarelhos
86564,Macedo De Cavaleiros,Bragança,Vilarinho De Agrochão
86565,Fundão,Castelo Branco,Valverde
86566,Tondela,Viseu,Silvares
86567,Amares,Braga,Bouro (Santa Marta)
86568,Chaves,Vila Real,Sanjurge
86569,Gavião,Portalegre,Comenda
86570,Odemira,Beja,Vila Nova De Milfontes
86571,Mealhada,Aveiro,Ventosa Do Bairro
86572,Póvoa De Lanhoso,Braga,São João De Rei
86573,Alenquer,Lisboa,Alenquer (Triana)
86574,Chaves,Vila Real,Travancas
86575,Alijó,Vila Real,Vilarinho De Cotas
86576,Évora,Évora,Malagueira
86577,Gouveia,Guarda,Vila Cortês Da Serra
86578,Fornos De Algodres,Guarda,Queiriz
86579,Guarda,Guarda,Ribeira Dos Carinhos
86580,Armamar,Viseu,Aldeias
86581,Mira,Coimbra,Seixo
86582,Pampilhosa Da Serra,Coimbra,Portela Do Fojo
86583,Condeixa-A-Nova,Coimbra,Condeixa-A-Nova
86584,Guimarães,Braga,Balazar
86585,Guimarães,Braga,Conde
86586,Benavente,Santarém,Santo Estêvão
86587,Vinhais,Bragança,Celas
86588,Alcobaça,Leiria,São Martinho Do Porto
86589,Baião,Porto,Gove
86590,Paredes,Porto,Sobrosa
86591,Carrazeda De Ansiães,Bragança,Amedo
86592,Mêda,Guarda,Marialva
86593,Vila Nova De Paiva,Viseu,Vila Cova À Coelheira
86594,Arganil,Coimbra,Moura Da Serra
86595,Póvoa De Varzim,Porto,Laundos
86596,Vieira Do Minho,Braga,Anjos
86597,Mafra,Lisboa,São Miguel De Alcainça
86598,Ourique,Beja,Conceição
86599,Moura,Beja,Santo Amador
86600,Sernancelhe,Viseu,Quintela
86601,Vila Franca De Xira,Lisboa,Calhandriz
86602,Miranda Do Douro,Bragança,Cicouro
86603,Montemor-O-Novo,Évora,Silveiras
86604,Figueira De Castelo Rodrigo,Guarda,Freixeda Do Torrão
86605,Armamar,Viseu,Cimbres
86606,Marco De Canaveses,Porto,Várzea Do Douro
86607,Marco De Canaveses,Porto,Ariz
86608,Mondim De Basto,Vila Real,Campanhó
86609,Lourinhã,Lisboa,Vimeiro
86610,Tomar,Santarém,Serra
86611,Valpaços,Vila Real,Veiga De Lila
86612,Silves,Faro,São Marcos Da Serra
86613,Portalegre,Portalegre,Alagoa
86614,Mêda,Guarda,Outeiro De Gatos
86615,Castelo Branco,Castelo Branco,Almaceda
86616,Oliveira De Frades,Viseu,Pinheiro
86617,Vila Do Conde,Porto,Touguinhó
86618,Mesão Frio,Vila Real,Vila Marim
86619,Macedo De Cavaleiros,Bragança,Ala
86620,Amarante,Porto,Várzea
86621,Maia,Porto,Gondim
86622,Melgaço,Viana Do Castelo,Alvaredo
86623,Vila Nova De Cerveira,Viana Do Castelo,Gondar
86624,Cadaval,Lisboa,Lamas
86625,Barreiro,Setúbal,Palhais
86626,Avis,Portalegre,Ervedal
86627,Fundão,Castelo Branco,Enxames
86628,Ponte De Lima,Viana Do Castelo,Rebordões (Santa Maria)
86629,Fafe,Braga,Armil
86630,Oeiras,Lisboa,Barcarena
86631,Vila Pouca De Aguiar,Vila Real,Vreia De Jales
86632,Vila Real,Vila Real,Lamares
86633,Vinhais,Bragança,Tuizelo
86634,Vinhais,Bragança,Mofreita
86635,Celorico Da Beira,Guarda,Carrapichana
86636,Trancoso,Guarda,Tamanhos
86637,Tondela,Viseu,Canas De Santa Maria
86638,Ílhavo,Aveiro,Gafanha Do Carmo
86639,Moimenta Da Beira,Viseu,Arcozelos
86640,Penela,Coimbra,Cumeeira
86641,Barcelos,Braga,Tamel (São Veríssimo)
86642,Lisboa,Lisboa,Ameixoeira
86643,Caldas Da Rainha,Leiria,Alvorninha
86644,Celorico De Basto,Braga,Basto (Santa Tecla)
86645,Lourinhã,Lisboa,Moita Dos Ferreiros
86646,Idanha-A-Nova,Castelo Branco,São Miguel De Acha
86647,Viseu,Viseu,Vil De Souto
86648,Sátão,Viseu,Forles
86649,Armamar,Viseu,Queimadela
86650,Porto,Porto,Ramalde
86651,Boticas,Vila Real,Covas Do Barroso
86652,Ponte De Sor,Portalegre,Montargil
86653,Carregal Do Sal,Viseu,Sobral De Papízios
86654,Amarante,Porto,Fregim
86655,Paredes,Porto,Aguiar De Sousa
86656,Monção,Viana Do Castelo,Sá
86657,Póvoa De Lanhoso,Braga,Ajude
86658,Tavira,Faro,Tavira (Santa Maria)
86659,Évora,Évora,São Sebastião Da Giesteira
86660,Gouveia,Guarda,Ribamondego
86661,Almeida,Guarda,Parada
86662,Manteigas,Guarda,Vale De Amoreira
86663,Vila Velha De Ródão,Castelo Branco,Sarnadas De Ródão
86664,Moita,Setúbal,Alhos Vedros
86665,Beja,Beja,São Matias
86666,Nelas,Viseu,Canas De Senhorim
86667,Murtosa,Aveiro,Bunheiro
86668,São Pedro Do Sul,Viseu,Covas Do Rio
86669,Pombal,Leiria,Almagreira
86670,Barcelos,Braga,Chavão
86671,Amares,Braga,Portela
86672,Odemira,Beja,Relíquias
86673,Oliveira De Frades,Viseu,São João Da Serra
86674,Leiria,Leiria,Chainça
86675,Tomar,Santarém,Casais
86676,Chaves,Vila Real,Roriz
86677,Mirandela,Bragança,Fradizela
86678,Sabugal,Guarda,Rapoula Do Côa
86679,Coimbra,Coimbra,Arzila
86680,Santa Maria Da Feira,Aveiro,Feira
86681,Arouca,Aveiro,Espiunca
86682,Ourém,Santarém,Olival
86683,Loures,Lisboa,Moscavide
86684,Mirandela,Bragança,Avantos
86685,Lagos,Faro,Barão De São João
86686,Sertã,Castelo Branco,Sertã
86687,São Pedro Do Sul,Viseu,Serrazes
86688,Pombal,Leiria,Vermoil
86689,Cabeceiras De Basto,Braga,Gondiães
86690,Valença,Viana Do Castelo,Ganfei
86691,Ponte Da Barca,Viana Do Castelo,Vade (São Tomé)
86692,Cadaval,Lisboa,Alguber
86693,Vila Real,Vila Real,Adoufe
86694,Vila Pouca De Aguiar,Vila Real,Gouvães Da Serra
86695,Vila Flor,Bragança,Vilarinho Das Azenhas
86696,Guarda,Guarda,Rocamondo
86697,Sernancelhe,Viseu,Cunha
86698,Penacova,Coimbra,Penacova
86699,Guimarães,Braga,Rendufe
86700,Almada,Setúbal,Cacilhas
86701,Chaves,Vila Real,Anelhe
86702,Pinhel,Guarda,Cerejo
86703,Idanha-A-Nova,Castelo Branco,Proença-A-Velha
86704,Lamego,Viseu,Várzea De Abrunhais
86705,Leiria,Leiria,Milagres
86706,Santa Maria Da Feira,Aveiro,Sanguedo
86707,Almeida,Guarda,Vale Da Mula
86708,Guarda,Guarda,Trinta
86709,Castelo Branco,Castelo Branco,Mata
86710,Oliveira De Frades,Viseu,Arca
86711,São Pedro Do Sul,Viseu,São Félix
86712,Marco De Canaveses,Porto,Várzea Da Ovelha E Aliviada
86713,Vila Nova De Gaia,Porto,Olival
86714,Barcelos,Braga,Areias De Vilar
86715,Constância,Santarém,Constância
86716,Lourinhã,Lisboa,Marteleira
86717,Torre De Moncorvo,Bragança,Açoreira
86718,Vimioso,Bragança,Vale De Frades
86719,Vila Do Bispo,Faro,Barão De São Miguel
86720,Guarda,Guarda,Alvendre
86721,Anadia,Aveiro,Aguim
86722,Guimarães,Braga,Gondomar
86723,Braga,Braga,Sequeira
86724,Montemor-O-Novo,Évora,Lavre
86725,Seia,Guarda,Lajes
86726,Figueira De Castelo Rodrigo,Guarda,Almofala
86727,Viseu,Viseu,São Salvador
86728,Monção,Viana Do Castelo,Parada
86729,Vila Nova De Famalicão,Braga,Arnoso (Santa Maria)
86730,Barcelos,Braga,Vila Frescainha (São Pedro)
86731,Macedo De Cavaleiros,Bragança,Burga
86732,Évora,Évora,São Bento Do Mato
86733,Mora,Évora,Brotas
86734,Gouveia,Guarda,Freixo Da Serra
86735,Guimarães,Braga,São Torcato
86736,Arcos De Valdevez,Viana Do Castelo,Oliveira
86737,Seixal,Setúbal,Aldeia De Paio Pires
86738,Freixo De Espada À Cinta,Bragança,Poiares
86739,Alfândega Da Fé,Bragança,Soeima
86740,Pedrógão Grande,Leiria,Graça
86741,Marco De Canaveses,Porto,São Lourenço Do Douro
86742,Vila Nova De Famalicão,Braga,Brufe
86743,Valença,Viana Do Castelo,Cerdal
86744,Montalegre,Vila Real,Viade De Baixo
86745,Vila Real,Vila Real,Nogueira
86746,Aveiro,Aveiro,Esgueira
86747,Braga,Braga,Trandeiras
86748,Palmela,Setúbal,Poceirão
86749,Mirandela,Bragança,Valverde
86750,Vendas Novas,Évora,Vendas Novas
86751,Sabugal,Guarda,Bendada
86752,Celorico Da Beira,Guarda,Cadafaz
86753,Santa Maria Da Feira,Aveiro,Travanca
86754,Leiria,Leiria,Boa Vista
86755,Trofa,Porto,Alvarelhos
86756,Valença,Viana Do Castelo,Cristelo Covo
86757,Braga,Braga,Morreira
86758,Ourém,Santarém,Alburitel
86759,Torre De Moncorvo,Bragança,Urrós
86760,Castro Daire,Viseu,Mões
86761,Viseu,Viseu,São Pedro De France
86762,Montemor-O-Velho,Coimbra,Liceia
86763,Nazaré,Leiria,Nazaré
86764,Boticas,Vila Real,Pinho
86765,Celorico Da Beira,Guarda,Lajeosa Do Mondego
86766,Fundão,Castelo Branco,Castelo Novo
86767,Águeda,Aveiro,Travassô
86768,Ourém,Santarém,Atouguia
86769,Lisboa,Lisboa,São Francisco Xavier
86770,Carrazeda De Ansiães,Bragança,Lavandeira
86771,Fornos De Algodres,Guarda,Vila Ruiva
86772,Tondela,Viseu,Castelões
86773,Alijó,Vila Real,Carlão
86774,Mêda,Guarda,Poço Do Canto
86775,Mação,Santarém,Mação
86776,Albergaria-A-Velha,Aveiro,Frossos
86777,Maia,Porto,Águas Santas
86778,Santo Tirso,Porto,Agrela
86779,Guimarães,Braga,Selho (São Cristovão)
86780,Barreiro,Setúbal,Alto Do Seixalinho
86781,Valpaços,Vila Real,Bouçoães
86782,Monção,Viana Do Castelo,Cambeses
86783,Vila Nova De Cerveira,Viana Do Castelo,Vila Nova De Cerveira
86784,Guimarães,Braga,Sande (Vila Nova)
86785,Barcelos,Braga,Chorente
86786,Cartaxo,Santarém,Lapa
86787,Santarém,Santarém,Tremês
86788,Covilhã,Castelo Branco,Ferro
86789,Oliveira Do Hospital,Coimbra,Oliveira Do Hospital
86790,Vila Do Conde,Porto,Vila Do Conde
86791,Vinhais,Bragança,Agrochão
86792,Alfândega Da Fé,Bragança,Sambade
86793,Vila Nova De Famalicão,Braga,Avidos
86794,Arcos De Valdevez,Viana Do Castelo,Cabana Maior
86795,Alenquer,Lisboa,Meca
86796,Montalegre,Vila Real,Cervos
86797,Aljezur,Faro,Aljezur
86798,Sabugal,Guarda,Malcata
86799,Fundão,Castelo Branco,Fatela
86800,Santo Tirso,Porto,Lama
86801,Ponte De Lima,Viana Do Castelo,Anais
86802,Valpaços,Vila Real,Padrela E Tazem
86803,Vila Real,Vila Real,Ermida
86804,Oleiros,Castelo Branco,Estreito
86805,Mangualde,Viseu,São João Da Fresta
86806,Espinho,Aveiro,Anta
86807,Barcelos,Braga,Panque
86808,Mirandela,Bragança,Freixeda
86809,São Brás De Alportel,Faro,São Brás De Alportel
86810,Vila Do Bispo,Faro,Budens
86811,Covilhã,Castelo Branco,Peso
86812,Vagos,Aveiro,Vagos
86813,Lamego,Viseu,Valdigem
86814,Coimbra,Coimbra,Trouxemil
86815,Pampilhosa Da Serra,Coimbra,Pampilhosa Da Serra
86816,Góis,Coimbra,Góis
86817,Arouca,Aveiro,Chave
86818,Arcos De Valdevez,Viana Do Castelo,Aguiã
86819,Arcos De Valdevez,Viana Do Castelo,Prozelo
86820,Guarda,Guarda,Vale De Estrela
86821,Almeida,Guarda,Vale De Coelha
86822,Belmonte,Castelo Branco,Belmonte
86823,Tondela,Viseu,Molelos
86824,Porto De Mós,Leiria,Mira De Aire
86825,Guimarães,Braga,Sande (São Clemente)
86826,Tomar,Santarém,Paialvo
86827,Setúbal,Setúbal,Gâmbia-Pontes-Alto Da Guerra
86828,Carrazeda De Ansiães,Bragança,Carrazeda De Ansiães
86829,Óbidos,Leiria,A Dos Negros
86830,Monção,Viana Do Castelo,Sago
86831,Salvaterra De Magos,Santarém,Salvaterra De Magos
86832,Torres Vedras,Lisboa,Ponte Do Rol
86833,Seia,Guarda,Girabolhos
86834,Covilhã,Castelo Branco,Covilhã (Conceição)
86835,Mealhada,Aveiro,Casal Comba
86836,Lousada,Porto,Barrosas (Santo Estêvão)
86837,Viana Do Castelo,Viana Do Castelo,Cardielos
86838,Alenquer,Lisboa,Cabanas De Torres
86839,Santa Marta De Penaguião,Vila Real,Fontes
86840,Ovar,Aveiro,São João
86841,Anadia,Aveiro,Óis Do Bairro
86842,Felgueiras,Porto,Pinheiro
86843,Paredes De Coura,Viana Do Castelo,Infesta
86844,Vila Nova De Cerveira,Viana Do Castelo,Sapardos
86845,Valpaços,Vila Real,Sanfins
86846,Carrazeda De Ansiães,Bragança,Marzagão
86847,Nisa,Portalegre,Nossa Senhora Da Graça
86848,Ponte De Lima,Viana Do Castelo,Bárrio
86849,Terras De Bouro,Braga,Moimenta
86850,Salvaterra De Magos,Santarém,Granho
86851,Bragança,Bragança,Calvelhe
86852,Vila Viçosa,Évora,Pardais
86853,Anadia,Aveiro,Sangalhos
86854,Vagos,Aveiro,Ouca
86855,Mortágua,Viseu,Espinho
86856,Santa Comba Dão,Viseu,Nagozela
86857,Arganil,Coimbra,Teixeira
86858,Bombarral,Leiria,Carvalhal
86859,Monção,Viana Do Castelo,Pinheiros
86860,Rio Maior,Santarém,Marmeleira
86861,Vimioso,Bragança,Algoso
86862,Torre De Moncorvo,Bragança,Peredo Dos Castelhanos
86863,Olhão,Faro,Olhão
86864,Guarda,Guarda,Monte Margarida
86865,Arganil,Coimbra,Coja
86866,Vila Nova De Poiares,Coimbra,São Miguel De Poiares
86867,Vila Do Conde,Porto,Guilhabreu
86868,Braga,Braga,Mire De Tibães
86869,Mafra,Lisboa,Enxara Do Bispo
86870,Santarém,Santarém,Moçarria
86871,Sabrosa,Vila Real,Gouvinhas
86872,Sabugal,Guarda,Ruvina
86873,Caminha,Viana Do Castelo,Vilarelho
86874,Alijó,Vila Real,Vale De Mendiz
86875,Alfândega Da Fé,Bragança,Cerejais
86876,Loulé,Faro,Ameixial
86877,Évora,Évora,Nossa Senhora Da Graça Do Divor
86878,Vidigueira,Beja,Vila De Frades
86879,Gouveia,Guarda,Arcozelo
86880,Cabeceiras De Basto,Braga,Bucos
86881,Ponte Da Barca,Viana Do Castelo,Boivães
86882,Ponte De Lima,Viana Do Castelo,Bertiandos
86883,Salvaterra De Magos,Santarém,Glória Do Ribatejo
86884,Vila Real,Vila Real,Quintã
86885,Freixo De Espada À Cinta,Bragança,Freixo De Espada À Cinta
86886,Macedo De Cavaleiros,Bragança,Cortiços
86887,Vinhais,Bragança,Penhas Juntas
86888,Alandroal,Évora,Santiago Maior
86889,Mêda,Guarda,Carvalhal
86890,Guarda,Guarda,Jarmelo (São Miguel)
86891,Oleiros,Castelo Branco,Vilar Barroco
86892,Castelo Branco,Castelo Branco,Sarzedas
86893,Covilhã,Castelo Branco,Vales Do Rio
86894,Boticas,Vila Real,São Salvador De Viveiro
86895,Vila Nova De Paiva,Viseu,Alhais
86896,Arganil,Coimbra,Benfeita
86897,Arcos De Valdevez,Viana Do Castelo,Carralcova
86898,Almeirim,Santarém,Almeirim
86899,Ourém,Santarém,Caxarias
86900,Chaves,Vila Real,Curalha
86901,Odemira,Beja,Boavista Dos Pinheiros
86902,Seia,Guarda,Sandomil
86903,Celorico Da Beira,Guarda,Linhares
86904,Tarouca,Viseu,Vila Chã Da Beira
86905,Castelo De Paiva,Aveiro,São Martinho De Sardoura
86906,Sintra,Lisboa,São Marcos
86907,Vila Verde,Braga,Coucieiro
86908,Ourique,Beja,Santa Luzia
86909,Aguiar Da Beira,Guarda,Sequeiros
86910,Viseu,Viseu,São João De Lourosa
86911,Paredes,Porto,Vilela
86912,Lousada,Porto,Nogueira
86913,Valença,Viana Do Castelo,Verdoejo
86914,Vinhais,Bragança,Edrosa
86915,Pinhel,Guarda,Gouveias
86916,Pinhel,Guarda,Cidadelhe
86917,Castelo Branco,Castelo Branco,Cebolais De Cima
86918,Cinfães,Viseu,Souselo
86919,Figueira Da Foz,Coimbra,Paião
86920,Vila Nova De Gaia,Porto,Canidelo
86921,Caminha,Viana Do Castelo,Riba De Âncora
86922,Braga,Braga,Guisande
86923,Fafe,Braga,Agrela
86924,Arouca,Aveiro,Rossas
86925,Nazaré,Leiria,Famalicão
86926,Braga,Braga,Frossos
86927,Pinhel,Guarda,Lamegal
86928,Caldas Da Rainha,Leiria,Tornada
86929,Marco De Canaveses,Porto,Penha Longa
86930,Paredes De Coura,Viana Do Castelo,Resende
86931,Torres Novas,Santarém,Lapas
86932,Beja,Beja,Beringel
86933,Cinfães,Viseu,Santiago De Piães
86934,Cantanhede,Coimbra,Cadima
86935,Vila Nova De Gaia,Porto,Perosinho
86936,Vila Do Conde,Porto,Arcos
86937,Felgueiras,Porto,Revinhade
86938,Celorico De Basto,Braga,Fervença
86939,Barcelos,Braga,Galegos (Santa Maria)
86940,Santarém,Santarém,Achete
86941,Macedo De Cavaleiros,Bragança,Lamas
86942,Bragança,Bragança,Santa Comba De Rossas
86943,Ferreira Do Alentejo,Beja,Alfundão
86944,Sabugal,Guarda,Sortelha
86945,Seia,Guarda,Folhadosa
86946,Mealhada,Aveiro,Luso
86947,Paços De Ferreira,Porto,Frazão
86948,Barcelos,Braga,Areias
86949,Paredes De Coura,Viana Do Castelo,Porreiras
86950,Vila Nova De Cerveira,Viana Do Castelo,Candemil
86951,Amares,Braga,Bouro (Santa Maria)
86952,Valpaços,Vila Real,Curros
86953,Chaves,Vila Real,Vila Verde Da Raia
86954,Vinhais,Bragança,Santa Cruz
86955,Guarda,Guarda,Pega
86956,Viseu,Viseu,Cavernães
86957,Caldas Da Rainha,Leiria,A Dos Francos
86958,Paços De Ferreira,Porto,Penamaior
86959,Celorico De Basto,Braga,Veade
86960,Penalva Do Castelo,Viseu,Antas
86961,Armamar,Viseu,São Martinho Das Chãs
86962,Penacova,Coimbra,Sazes Do Lorvão
86963,Penafiel,Porto,Pinheiro
86964,Amarante,Porto,Canadelo
86965,Fafe,Braga,Freitas
86966,Cabeceiras De Basto,Braga,Vilar De Cunhas
86967,Paredes De Coura,Viana Do Castelo,Formariz
86968,Barcelos,Braga,Fonte Coberta
86969,Évora,Évora,Torre De Coelheiros
86970,Mértola,Beja,Espírito Santo
86971,Gouveia,Guarda,Paços Da Serra
86972,São Pedro Do Sul,Viseu,Baiões
86973,Santa Maria Da Feira,Aveiro,São Paio De Oleiros
86974,Felgueiras,Porto,Lagares
86975,Cabeceiras De Basto,Braga,Arco De Baúlhe
86976,Seia,Guarda,Sabugueiro
86977,Covilhã,Castelo Branco,Peraboa
86978,Tarouca,Viseu,Dálvares
86979,Chaves,Vila Real,São Vicente
86980,Vinhais,Bragança,Curopos
86981,Crato,Portalegre,Flor Da Rosa
86982,Viseu,Viseu,Mundão
86983,Penalva Do Castelo,Viseu,Sezures
86984,Santa Comba Dão,Viseu,São João De Areias
86985,Paços De Ferreira,Porto,Arreigada
86986,Amarante,Porto,Carvalho De Rei
86987,Fafe,Braga,Ribeiros
86988,Braga,Braga,Real
86989,Chamusca,Santarém,Chamusca
86990,Lourinhã,Lisboa,Atalaia
86991,Peso Da Régua,Vila Real,Covelinhas
86992,Monchique,Faro,Marmelete
86993,Montemor-O-Novo,Évora,Nossa Senhora Da Vila
86994,Figueira De Castelo Rodrigo,Guarda,Cinco Vilas
86995,Castelo Branco,Castelo Branco,Retaxo
86996,Ponte De Lima,Viana Do Castelo,Arcozelo
86997,Ponte De Lima,Viana Do Castelo,Vilar Das Almas
86998,Cartaxo,Santarém,Vila Chã De Ourique
86999,Barreiro,Setúbal,Santo António Da Charneca
87000,Santarém,Santarém,Várzea
87001,Almeida,Guarda,Peva
87002,Tarouca,Viseu,Salzedas
87003,Viana Do Castelo,Viana Do Castelo,Vilar De Murteda
87004,Barcelos,Braga,Vilar De Figos
87005,Mirandela,Bragança,Sucçães
87006,Macedo De Cavaleiros,Bragança,Vinhas
87007,Bragança,Bragança,Samil
87008,Montemor-O-Novo,Évora,Nossa Senhora Do Bispo
87009,Sabugal,Guarda,Quadrazais
87010,Figueira De Castelo Rodrigo,Guarda,Castelo Rodrigo
87011,Proença-A-Nova,Castelo Branco,Alvito Da Beira
87012,Lousã,Coimbra,Foz De Arouce
87013,Oliveira Do Hospital,Coimbra,Vila Franca Da Beira
87014,Barcelos,Braga,Alheira
87015,Barcelos,Braga,Encourados
87016,Loulé,Faro,Salir
87017,Almeida,Guarda,Nave De Haver
87018,Covilhã,Castelo Branco,Barco
87019,Mação,Santarém,Ortiga
87020,Aveiro,Aveiro,Requeixo
87021,São João Da Pesqueira,Viseu,Nagozelo Do Douro
87022,Guimarães,Braga,Aldão
87023,Alpiarça,Santarém,Alpiarça
87024,Santa Maria Da Feira,Aveiro,Nogueira Da Regedoura
87025,Valongo,Porto,Ermesinde
87026,Felgueiras,Porto,Várzea
87027,Felgueiras,Porto,Penacova
87028,Monção,Viana Do Castelo,Abedim
87029,Vila Nova De Famalicão,Braga,Delães
87030,Avis,Portalegre,Avis
87031,Nisa,Portalegre,Santana
87032,Mêda,Guarda,Vale Flor
87033,Mêda,Guarda,Longroiva
87034,Almeida,Guarda,Castelo Mendo
87035,Vouzela,Viseu,Ventosa
87036,Barcelos,Braga,Rio Covo (Santa Eugénia)
87037,Vila Nova De Famalicão,Braga,Novais
87038,Boticas,Vila Real,Ardãos
87039,Valpaços,Vila Real,São João Da Corveira
87040,Sever Do Vouga,Aveiro,Dornelas
87041,Tabuaço,Viseu,Desejosa
87042,Ansião,Leiria,Pousaflores
87043,Vale De Cambra,Aveiro,Vila Chã
87044,Póvoa De Varzim,Porto,Navais
87045,Amares,Braga,Amares
87046,Fundão,Castelo Branco,Mata Da Rainha
87047,Tabuaço,Viseu,Tabuaço
87048,Caldas Da Rainha,Leiria,Serra Do Bouro
87049,Viana Do Castelo,Viana Do Castelo,Santa Marta De Portuzelo
87050,Montalegre,Vila Real,Solveira
87051,Montalegre,Vila Real,Fervidelas
87052,Bragança,Bragança,Meixedo
87053,Vila Nova De Foz Côa,Guarda,Seixas
87054,Tábua,Coimbra,Mouronho
87055,Alcobaça,Leiria,Turquel
87056,Vila Nova De Famalicão,Braga,Vermoim
87057,Loures,Lisboa,São João Da Talha
87058,Macedo De Cavaleiros,Bragança,Lombo
87059,Fornos De Algodres,Guarda,Vila Chã
87060,Vila Nova De Foz Côa,Guarda,Touça
87061,Tabuaço,Viseu,Távora
87062,Mira,Coimbra,Praia De Mira
87063,Coimbra,Coimbra,Souselas
87064,Santa Maria Da Feira,Aveiro,São João De Ver
87065,Paredes,Porto,Vandoma
87066,Póvoa De Varzim,Porto,Beiriz
87067,Barcelos,Braga,Tamel (São Pedro Fins)
87068,Oliveira Do Hospital,Coimbra,Alvoco Das Várzeas
87069,Amarante,Porto,Freixo De Cima
87070,Braga,Braga,Gondizalves
87071,Seia,Guarda,Santiago
87072,Coimbra,Coimbra,Coimbra (Almedina)
87073,Felgueiras,Porto,Airães
87074,Melgaço,Viana Do Castelo,Fiães
87075,Caminha,Viana Do Castelo,Arga De Baixo
87076,Vila Nova De Famalicão,Braga,Castelões
87077,Fafe,Braga,Ardegão
87078,Ponte De Sor,Portalegre,Galveias
87079,Sabugal,Guarda,Badamalos
87080,Sabugal,Guarda,Seixo Do Côa
87081,São João Da Pesqueira,Viseu,Vilarouco
87082,Alvaiázere,Leiria,Maçãs De Dona Maria
